"Avg # Bars In Losing Trades: All","Avg # Bars In Losing Trades: Long","Avg # Bars In Losing Trades: Short","Avg # Bars In Winning Trades: All","Avg # Bars In Winning Trades: Long","Avg # Bars In Winning Trades: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg Losing Trade %: All","Avg Losing Trade %: Long","Avg Losing Trade %: Short","Avg Losing Trade: All","Avg Losing Trade: Long","Avg Losing Trade: Short","Avg Trade %: All","Avg Trade %: Long","Avg Trade %: Short","Avg Trade: All","Avg Trade: Long","Avg Trade: Short","Avg Winning Trade %: All","Avg Winning Trade %: Long","Avg Winning Trade %: Short","Avg Winning Trade: All","Avg Winning Trade: Long","Avg Winning Trade: Short","Buy & Hold Return","Buy & Hold Return %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Gross Loss %: All","Gross Loss %: Long","Gross Loss %: Short","Gross Loss: All","Gross Loss: Long","Gross Loss: Short","Gross Profit %: All","Gross Profit %: Long","Gross Profit %: Short","Gross Profit: All","Gross Profit: Long","Gross Profit: Short","Largest Losing Trade %: All","Largest Losing Trade %: Long","Largest Losing Trade %: Short","Largest Losing Trade: All","Largest Losing Trade: Long","Largest Losing Trade: Short","Largest Winning Trade %: All","Largest Winning Trade %: Long","Largest Winning Trade %: Short","Largest Winning Trade: All","Largest Winning Trade: Long","Largest Winning Trade: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Max Drawdown","Max Drawdown %","Net Profit %: All","Net Profit %: Long","Net Profit %: Short","Net Profit: All","Net Profit: Long","Net Profit: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Open PL","Open PL %","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Sharpe Ratio","Sortino Ratio","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","__% to take at First TP","__% to take at Second TP","__% to take at Third TP","__ABC Entry Settings","__AO Divergence","__API Entry - Long","__API Entry - Short","__API Exit - Long","__API Exit - Short","__API First TP - Long","__API First TP - Short","__API Second TP - Long","__API Second TP - Short","__ATR Reversal","__ATR Trailing Stop Multiplier","__ATR Trailing Stop Source","__ATR length","__Activate Min Risk:Reward?","__Adx","__Alert Frequency","__Allow Reversal Trades","__Aroon","__Baseline","__BollingerBands Contact","__Bull vs. Bears","__CMF Cross 50-Line","__CMF Level","__Close trade on reverse strategy","__Dashboard Distance","__Dashboard On / Off","__Depth","__Deviation","__Divergence Look Left","__Divergence Look Right","__Divergence Type","__EMA Pressure","__EMA Trend Direction","__Enable Max Trades?","__Enable Repainting?","__Engulfing Candle","__HMA BAR","__HMA Len","__HMA Pivot","__HMA Trend Direction","__Highest High lookback","__KST Cross Signal","__KST Divergence","__Left Bars","__Limit order for Entry?","__Limit order on Close","__Long Trades","__Lookback1","__Lookback2","__Lookback3","__Lookback4","__Lookback5","__Lookback6","__Lookback7","__Lookback8","__Lowest Low Lookback","__MA 1","__MA 2","__MA 3","__MA 4","__MA 5","__MA Length #1","__MA Length #2","__MA Length #3","__MA Length #4","__MA Length #5","__MA Type #1","__MA Type #2","__MA Type #3","__MA Type #4","__MA Type #5","__MACD Cross Signal","__MACD Divergence","__MACD Histogram Pivot","__Max Drawdown Daily (%)","__Max Trades Per Direction?","__Min Risk:Reward","__Notes","__OBV Divergence","__Parabolic SAR Direction","__Parabolic SAR Reversal","__Plot Entry/SL/TP","__Plot trail trigger price","__Probability Formula","__Probability Formula Length","__Profit factor Long (Risk to Reward)","__Profit factor Short (Risk to Reward)","__R:R To Trigger Exit","__RSI Cross 50-Line","__RSI Divergence","__RSI Level","__RVI Divergence","__RVI Position","__Required Strong LONG Score","__Required Strong SHORT Score","__Reverse?","__Right Bars","__Risk Adjustment","__Set Max Daily DrawDown","__Short Trades","__Stoch Cross Signal","__Stochastic Divergence","__Stop Loss Buffer - Long","__Stop Loss Buffer - Short","__Stop Loss Long %","__Stop Loss Short %","__SuperTrend Direction","__SuperTrend Reversal","__Support/Resistance Cross","__Swing Lookback","__Take Multi Profit X3","__Take Profit Long %","__Take Profit Short %","__Take Protit Fibonacci LEVEL","__Thamers ALL IN ONE RSI","__Time Session To Ignore Trades","__Timezone","__Type of Stoploss","__Type of Take Profit","__Use ATR Trailing Stop","__Use Limit exit","__Use Strategy Alerts? - Please read the tooltip","__Use Time Session Filter","__VWAP Cross HMA","__VWAP Trend","__Waddah Attar","__Wait for confirmation of new entry on reversal","__Wait for confirmed?","__WaveTrend Cross Signal","__WaveTrend Divergence","__Z distance from VWAP","comment"
54.00,54.00,0,0,0,0,54.00,54.00,0,1.10,1.10,0,22.00,22.00,0,-1.10,-1.10,0,-22.00,-22.00,0,0,0,0,0,0,0,329.63,16.48,1.99,1.99,0,1.10,1.10,0,22.00,22.00,0,0,0,0,0,0,0,1.10,1.10,0,22.00,22.00,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,21.00,1.05,-1.10,-1.10,0,-22.00,-22.00,0,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,2.40,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 0. Changed ""Profit factor Long (Risk to Reward)"": 1.2 => 2.4."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Mandatory","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 0. Changed ""SuperTrend Reversal"": Off => Mandatory."
28.60,35.64,22.32,34.34,32.15,36.37,32.10,33.49,30.83,0.99,1.12,0.87,19.71,22.32,17.37,0.14,0.07,0.21,2.81,1.34,4.16,0.86,0.81,0.91,17.20,16.14,18.18,-526.70,-26.33,310.21,148.68,161.54,52.22,27.90,24.32,1044.48,557.99,486.49,71.37,32.27,39.10,1427.31,645.41,781.90,2.72,2.72,1.84,65.15,65.15,41.74,2.73,2.26,2.73,63.34,51.16,63.34,0,0,0,0.07,0.07,0.07,219.90,9.03,19.14,4.37,14.77,382.83,87.41,295.42,53.00,25.00,28.00,83.00,40.00,43.00,0,0,61.03,61.54,60.56,1.37,1.16,1.61,0.87,0.72,1.05,0.21,0.34,136.00,65.00,71.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","HH/LL","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 61.029411764705884. Changed ""Type of Stoploss"": Fixed Percent => HH/LL."
29.46,36.46,23.00,34.35,32.37,36.14,32.47,33.95,31.12,0.99,1.14,0.84,19.71,22.88,16.79,0.15,0.05,0.24,3.05,1.06,4.87,0.86,0.81,0.91,17.28,16.17,18.28,-527.98,-26.40,295.36,141.42,153.94,49.28,27.46,21.83,985.65,549.11,436.54,69.11,30.73,38.38,1382.17,614.60,767.57,2.72,2.72,1.84,64.61,64.61,42.03,2.73,2.26,2.73,63.33,51.51,63.33,0,0,0,0.07,0.07,0.07,184.44,7.64,19.83,3.27,16.55,396.52,65.49,331.03,50.00,24.00,26.00,80.00,38.00,42.00,0,0,61.54,61.29,61.76,1.40,1.12,1.76,0.88,0.71,1.09,0.22,0.35,130.00,62.00,68.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",true,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 61.53846153846154. Changed ""Wait for confirmation of new entry on reversal"": false => true."
29.46,36.46,23.00,34.35,32.37,36.14,32.47,33.95,31.12,0.98,1.14,0.84,19.65,22.72,16.81,0.15,0.06,0.24,3.06,1.11,4.84,0.86,0.81,0.91,17.25,16.16,18.24,-529.33,-26.47,295.33,141.41,153.92,49.12,27.27,21.85,982.40,545.31,437.09,69.00,30.70,38.30,1380.09,614.04,766.05,2.72,2.72,1.84,64.66,64.66,42.06,2.73,2.26,2.73,63.36,51.54,63.36,0,0,0,0.07,0.07,0.07,184.81,7.65,19.88,3.44,16.45,397.69,68.72,328.96,50.00,24.00,26.00,80.00,38.00,42.00,0,0,61.54,61.29,61.76,1.40,1.13,1.75,0.88,0.71,1.08,0.22,0.35,130.00,62.00,68.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,0,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 61.53846153846154. Changed ""Limit order for Entry?"": true => false."
26.69,26.13,27.19,40.58,59.55,24.77,35.61,47.35,25.62,1.12,1.31,0.95,22.37,26.20,18.98,0.24,0.25,0.23,4.81,4.98,4.66,1.00,1.15,0.87,19.94,22.91,17.47,-528.79,-26.44,322.75,149.07,173.68,54.81,30.13,24.67,1096.14,602.64,493.50,87.75,45.82,41.92,1754.90,916.44,838.46,1.10,1.10,0.80,29.35,29.35,21.20,1.71,1.71,0.98,38.02,38.02,20.50,0,0,0,0.07,0.07,0.07,95.50,3.92,32.94,15.69,17.25,658.76,313.80,344.96,49.00,23.00,26.00,88.00,40.00,48.00,0,0,64.23,63.49,64.86,1.60,1.52,1.70,0.89,0.87,0.92,0.35,0.68,137.00,63.00,74.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Strong","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 64.23357664233576. Changed ""Thamers ALL IN ONE RSI"": Off => Strong."
26.69,26.13,27.19,39.97,58.20,24.77,35.22,46.49,25.62,1.12,1.31,0.95,22.37,26.20,18.98,0.24,0.25,0.23,4.81,4.98,4.66,1.00,1.15,0.87,19.94,22.91,17.47,-520.89,-26.04,322.75,149.07,173.68,54.81,30.13,24.68,1096.14,602.64,493.50,87.75,45.82,41.92,1754.90,916.44,838.46,1.10,1.10,0.80,29.35,29.35,21.20,1.71,1.71,0.98,38.02,38.02,20.50,0,0,0,0.07,0.07,0.07,95.50,3.92,32.94,15.69,17.25,658.76,313.80,344.96,49.00,23.00,26.00,88.00,40.00,48.00,0,0,64.23,63.49,64.86,1.60,1.52,1.70,0.89,0.87,0.92,0.35,0.68,137.00,63.00,74.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,18.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 64.23357664233576. Changed ""Lookback2"": 20 => 18."
26.22,26.13,26.30,40.47,59.55,24.90,35.35,47.35,25.39,1.11,1.31,0.94,22.22,26.15,18.87,0.24,0.25,0.23,4.73,4.96,4.53,0.99,1.14,0.87,19.87,22.85,17.43,-520.89,-26.04,326.50,148.74,177.76,55.54,30.07,25.48,1110.90,601.37,509.53,88.40,45.70,42.70,1768.02,914.02,854.01,1.10,1.10,0.80,29.33,29.33,21.19,1.71,1.71,0.98,37.72,37.72,20.50,0,0,0,0.07,0.07,0.07,95.32,3.92,32.86,15.63,17.22,657.13,312.65,344.48,50.00,23.00,27.00,89.00,40.00,49.00,0,0,64.03,63.49,64.47,1.59,1.52,1.68,0.89,0.87,0.92,0.35,0.68,139.00,63.00,76.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Strong","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 64.02877697841727. Changed ""Aroon"": Off => Strong."
27.45,34.52,21.67,38.40,34.83,41.80,33.90,34.71,33.17,0.97,1.09,0.88,19.49,21.78,17.61,0.11,0.05,0.17,2.28,0.94,3.49,0.87,0.78,0.97,17.47,15.55,19.31,-530.50,-26.52,325.72,154.44,171.28,58.46,29.40,29.06,1169.16,588.01,581.15,75.14,32.66,42.48,1502.71,653.15,849.56,2.72,2.72,1.84,61.86,61.86,39.64,3.13,2.26,3.13,66.69,48.58,66.69,0,0,0,0.06,0.06,0.06,255.68,10.81,16.68,3.26,13.42,333.55,65.14,268.41,60.00,27.00,33.00,86.00,42.00,44.00,0,0,58.90,60.87,57.14,1.29,1.11,1.46,0.90,0.71,1.10,0.17,0.29,146.00,69.00,77.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","HH/LL","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 58.9041095890411. Changed ""Type of Stoploss"": Fixed Percent => HH/LL."
26.22,26.13,26.30,40.47,59.55,24.90,35.35,47.35,25.39,1.11,1.31,0.94,22.22,26.15,18.87,0.24,0.25,0.23,4.73,4.96,4.53,0.99,1.14,0.87,19.87,22.85,17.43,-531.22,-26.56,326.50,148.74,177.76,55.54,30.07,25.48,1110.90,601.37,509.53,88.40,45.70,42.70,1768.02,914.02,854.01,1.10,1.10,0.80,29.33,29.33,21.19,1.71,1.71,0.98,37.72,37.72,20.50,0,0,0,0.07,0.07,0.07,95.32,3.92,32.86,15.63,17.22,657.13,312.65,344.48,50.00,23.00,27.00,89.00,40.00,49.00,0,0,64.03,63.49,64.47,1.59,1.52,1.68,0.89,0.87,0.92,0.35,0.68,139.00,63.00,76.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,0,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 64.02877697841727. Changed ""MA Length #4"": true => false."
26.22,26.13,26.30,40.47,59.55,24.90,35.35,47.35,25.39,1.11,1.31,0.94,22.22,26.15,18.87,0.24,0.25,0.23,4.73,4.96,4.53,0.99,1.14,0.87,19.87,22.85,17.43,-530.84,-26.54,326.50,148.74,177.76,55.54,30.07,25.48,1110.90,601.37,509.53,88.40,45.70,42.70,1768.02,914.02,854.01,1.10,1.10,0.80,29.33,29.33,21.19,1.71,1.71,0.98,37.72,37.72,20.50,0,0,0,0.07,0.07,0.07,95.32,3.92,32.86,15.63,17.22,657.13,312.65,344.48,50.00,23.00,27.00,89.00,40.00,49.00,0,0,64.03,63.49,64.47,1.59,1.52,1.68,0.89,0.87,0.92,0.35,0.68,139.00,63.00,76.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,125.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 64.02877697841727. Changed ""HMA Len"": 100 => 125."
26.22,26.13,26.30,40.47,59.55,24.90,35.35,47.35,25.39,1.11,1.31,0.94,22.22,26.15,18.87,0.24,0.25,0.23,4.73,4.96,4.53,0.99,1.14,0.87,19.87,22.85,17.43,-529.89,-26.49,326.50,148.74,177.76,55.54,30.07,25.48,1110.90,601.37,509.53,88.40,45.70,42.70,1768.02,914.02,854.01,1.10,1.10,0.80,29.33,29.33,21.19,1.71,1.71,0.98,37.72,37.72,20.50,0,0,0,0.07,0.07,0.07,95.32,3.92,32.86,15.63,17.22,657.13,312.65,344.48,50.00,23.00,27.00,89.00,40.00,49.00,0,0,64.03,63.49,64.47,1.59,1.52,1.68,0.89,0.87,0.92,0.35,0.68,139.00,63.00,76.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,true,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,6.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,13.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Off","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Skipped for ""Percent Profitable: All"": 64.02877697841727. Changed ""Activate Min Risk:Reward?"": false => true."
